Source,Target,Type,Id,Label,timeset,Weight
TRN,PRM,Directed,3124,Midbrain,,0.000785
TRN,PFL,Directed,3125,Midbrain,,0.000000
TRN,FL,Directed,3126,Midbrain,,0.000000
TRN,DN,Directed,3127,Midbrain,,0.000000
V,CS,Directed,3128,Midbrain,,0.013280
CS,CA2,Directed,3129,Isocortex,,0.001751
CS,CA3,Directed,3130,Isocortex,,0.016297
CS,TRS,Directed,3131,Isocortex,,0.000581
CS,RE,Directed,3132,Isocortex,,0.001448
CS,DMH,Directed,3133,Isocortex,,0.000415
CS,MPO,Directed,3134,Isocortex,,0.004028
CS,MM,Directed,3135,Isocortex,,0.000000
CS,SUM,Directed,3136,Isocortex,,0.000000
CS,PH,Directed,3137,Isocortex,,0.000000
CS,VTA,Directed,3138,Isocortex,,0.000001
CS,PAG,Directed,3139,Isocortex,,0.015287
CS,IPN,Directed,3140,Isocortex,,0.000000
CS,PCG,Directed,3141,Isocortex,,0.000000
CS,NI,Directed,3142,Isocortex,,0.000000
NI,NDB,Directed,3143,Thalamus,,0.004073
NI,MM,Directed,3144,Thalamus,,0.000000
NI,SUM,Directed,3145,Thalamus,,0.000000
NI,PMd,Directed,3146,Thalamus,,0.000000
NI,VTA,Directed,3147,Thalamus,,0.002538
NI,IPN,Directed,3148,Thalamus,,0.000000
NI,CLI,Directed,3149,Thalamus,,0.000102
NI,CS,Directed,3150,Thalamus,,0.000001
NI,PRP,Directed,3151,Thalamus,,0.000108
NI,MV,Directed,3152,Thalamus,,0.004353
PRNr,PCG,Directed,3153,Hypothalamus,,0.000006
PRNr,PRNc,Directed,3154,Hypothalamus,,0.002630
PRNr,NI,Directed,3155,Hypothalamus,,0.000000
PRNr,GRN,Directed,3156,Hypothalamus,,0.000686
PRNr,PGRNd,Directed,3157,Hypothalamus,,0.000035
PRNr,PRP,Directed,3158,Hypothalamus,,0.000460
PRNr,RM,Directed,3159,Hypothalamus,,0.000000
DCO,PSV,Directed,3160,Isocortex,,0.000258
DCO,PCG,Directed,3161,Isocortex,,0.002262
DCO,NI,Directed,3162,Isocortex,,0.001508
DCO,DCO,Directed,3163,Isocortex,,0.000000
DCO,VCO,Directed,3164,Isocortex,,0.000000
DCO,SPVC,Directed,3165,Isocortex,,0.000394
DCO,SPVI,Directed,3166,Isocortex,,0.000120
DCO,SPVO,Directed,3167,Isocortex,,0.004437
DCO,PGRNd,Directed,3168,Isocortex,,0.000529
DCO,PRP,Directed,3169,Isocortex,,0.000000
DCO,LAV,Directed,3170,Isocortex,,0.000000
DCO,MV,Directed,3171,Isocortex,,0.000000
DCO,SPIV,Directed,3172,Isocortex,,0.000000
DCO,SUV,Directed,3173,Isocortex,,0.000000
DCO,CENT,Directed,3174,Isocortex,,0.002255
DCO,PYR,Directed,3175,Isocortex,,0.000000
DCO,NOD,Directed,3176,Isocortex,,0.000000
DCO,PFL,Directed,3177,Isocortex,,0.007330
DCO,FL,Directed,3178,Isocortex,,0.000000
DCO,FN,Directed,3179,Isocortex,,0.000000
DCO,IP,Directed,3180,Isocortex,,0.000480
VCO,SOC,Directed,3181,Midbrain,,0.000000
VCO,DCO,Directed,3182,Midbrain,,0.000000
VCO,VCO,Directed,3183,Midbrain,,0.002246
VCO,FL,Directed,3184,Midbrain,,0.000000
NTS,PSV,Directed,3185,Thalamus,,0.000000
NTS,PB,Directed,3186,Thalamus,,0.000000
NTS,PCG,Directed,3187,Thalamus,,0.003523
NTS,PRNc,Directed,3188,Thalamus,,0.031556
NTS,SUT,Directed,3189,Thalamus,,0.000000
NTS,V,Directed,3190,Thalamus,,0.000000
NTS,NTS,Directed,3191,Thalamus,,0.000000
NTS,SPVC,Directed,3192,Thalamus,,0.000000
NTS,SPVI,Directed,3193,Thalamus,,0.000000
NTS,SPVO,Directed,3194,Thalamus,,0.000000
NTS,VII,Directed,3195,Thalamus,,0.000458
NTS,AMB,Directed,3196,Thalamus,,0.000001
NTS,IO,Directed,3197,Thalamus,,0.002372
NTS,IRN,Directed,3198,Thalamus,,0.000000
NTS,LRN,Directed,3199,Thalamus,,0.000023
NTS,MDRNd,Directed,3200,Thalamus,,0.000000
NTS,MDRNv,Directed,3201,Thalamus,,0.000000
NTS,PARN,Directed,3202,Thalamus,,0.000000
NTS,PGRNl,Directed,3203,Thalamus,,0.000756
NTS,SUV,Directed,3204,Thalamus,,0.000001
NTS,XII,Directed,3205,Thalamus,,0.000000
SPVC,PSV,Directed,3206,Hypothalamus,,0.000000
SPVC,PB,Directed,3207,Hypothalamus,,0.000511
SPVC,NTS,Directed,3208,Hypothalamus,,0.000002
SPVC,SPVC,Directed,3209,Hypothalamus,,0.000000
SPVC,SPVI,Directed,3210,Hypothalamus,,0.000000
SPVC,SPVO,Directed,3211,Hypothalamus,,0.000000
SPVC,VII,Directed,3212,Hypothalamus,,0.000000
SPVC,AMB,Directed,3213,Hypothalamus,,0.000000
SPVC,GRN,Directed,3214,Hypothalamus,,0.004969
SPVC,IRN,Directed,3215,Hypothalamus,,0.000000
SPVC,LRN,Directed,3216,Hypothalamus,,0.000000
SPVC,MDRNd,Directed,3217,Hypothalamus,,0.000000
SPVC,MDRNv,Directed,3218,Hypothalamus,,0.000000
SPVC,PARN,Directed,3219,Hypothalamus,,0.000033
SPVC,PGRNl,Directed,3220,Hypothalamus,,0.000000
SPVC,LAV,Directed,3221,Hypothalamus,,0.000901
SPVC,SUV,Directed,3222,Hypothalamus,,0.000703
SPVC,IP,Directed,3223,Hypothalamus,,0.000003
SPVI,PSV,Directed,3224,Hypothalamus,,0.000000
SPVI,PB,Directed,3225,Hypothalamus,,0.000109
SPVI,SUT,Directed,3226,Hypothalamus,,0.000438
SPVI,DCO,Directed,3227,Hypothalamus,,0.000025
SPVI,VCO,Directed,3228,Hypothalamus,,0.000009
SPVI,NTS,Directed,3229,Hypothalamus,,0.000000
SPVI,SPVC,Directed,3230,Hypothalamus,,0.000000
SPVI,SPVO,Directed,3231,Hypothalamus,,0.000000
SPVI,AMB,Directed,3232,Hypothalamus,,0.000000
SPVI,GRN,Directed,3233,Hypothalamus,,0.000000
SPVI,IO,Directed,3234,Hypothalamus,,0.000000
SPVI,IRN,Directed,3235,Hypothalamus,,0.000000
SPVI,LRN,Directed,3236,Hypothalamus,,0.000035
SPVI,MARN,Directed,3237,Hypothalamus,,0.000002
SPVI,MDRNd,Directed,3238,Hypothalamus,,0.000000
SPVI,PARN,Directed,3239,Hypothalamus,,0.000000
SPVI,PGRNd,Directed,3240,Hypothalamus,,0.000002
SPVI,PGRNl,Directed,3241,Hypothalamus,,0.000011
SPVI,SPIV,Directed,3242,Hypothalamus,,0.000576
SPVI,SUV,Directed,3243,Hypothalamus,,0.000000
SPVI,CUL,Directed,3244,Hypothalamus,,0.000670
SPVI,PYR,Directed,3245,Hypothalamus,,0.000060
SPVI,SIM,Directed,3246,Hypothalamus,,0.000000
SPVI,AN,Directed,3247,Hypothalamus,,0.000000
SPVI,PRM,Directed,3248,Hypothalamus,,0.000000
SPVI,PFL,Directed,3249,Hypothalamus,,0.001661
SPVI,FL,Directed,3250,Hypothalamus,,0.000094
SPVI,FN,Directed,3251,Hypothalamus,,0.000018
SPVI,IP,Directed,3252,Hypothalamus,,0.000000
SPVI,DN,Directed,3253,Hypothalamus,,0.000000
SPVO,PSV,Directed,3254,Hypothalamus,,0.000000
SPVO,PB,Directed,3255,Hypothalamus,,0.000000
SPVO,PRNc,Directed,3256,Hypothalamus,,0.001546
SPVO,SUT,Directed,3257,Hypothalamus,,0.000132
SPVO,NTS,Directed,3258,Hypothalamus,,0.000001
SPVO,SPVI,Directed,3259,Hypothalamus,,0.000000
SPVO,SPVO,Directed,3260,Hypothalamus,,0.000038
SPVO,GRN,Directed,3261,Hypothalamus,,0.000000
SPVO,IRN,Directed,3262,Hypothalamus,,0.000004
SPVO,MDRNd,Directed,3263,Hypothalamus,,0.003633
SPVO,PARN,Directed,3264,Hypothalamus,,0.000000
SPVO,PGRNd,Directed,3265,Hypothalamus,,0.000000
SPVO,PGRNl,Directed,3266,Hypothalamus,,0.000145
SPVO,PRP,Directed,3267,Hypothalamus,,0.000096
SPVO,MV,Directed,3268,Hypothalamus,,0.000035
SPVO,SPIV,Directed,3269,Hypothalamus,,0.000000
SPVO,SUV,Directed,3270,Hypothalamus,,0.000000
SPVO,NOD,Directed,3271,Hypothalamus,,0.000032
SPVO,SIM,Directed,3272,Hypothalamus,,0.000073
SPVO,AN,Directed,3273,Hypothalamus,,0.000000
SPVO,PRM,Directed,3274,Hypothalamus,,0.000000
SPVO,FL,Directed,3275,Hypothalamus,,0.000783
SPVO,FN,Directed,3276,Hypothalamus,,0.000428
SPVO,DN,Directed,3277,Hypothalamus,,0.000240
VII,AMB,Directed,3278,Midbrain,,0.000017
VII,GRN,Directed,3279,Midbrain,,0.000011
VII,IRN,Directed,3280,Midbrain,,0.000980
VII,MDRNv,Directed,3281,Midbrain,,0.000080
VII,PGRNd,Directed,3282,Midbrain,,0.000092
VII,XII,Directed,3283,Midbrain,,0.000974
AMB,VII,Directed,3284,Isocortex,,0.000000
AMB,IRN,Directed,3285,Isocortex,,0.025125
AMB,PGRNd,Directed,3286,Isocortex,,0.004811
AMB,NOD,Directed,3287,Isocortex,,0.000226
GRN,SUT,Directed,3288,Hippocampal Formation,,0.000000
GRN,V,Directed,3289,Hippocampal Formation,,0.000000
GRN,SPVI,Directed,3290,Hippocampal Formation,,0.000894
GRN,SPVO,Directed,3291,Hippocampal Formation,,0.000657
GRN,VII,Directed,3292,Hippocampal Formation,,0.000000
GRN,AMB,Directed,3293,Hippocampal Formation,,0.000003
GRN,GRN,Directed,3294,Hippocampal Formation,,0.008386
GRN,IRN,Directed,3295,Hippocampal Formation,,0.000000
GRN,MDRNv,Directed,3296,Hippocampal Formation,,0.000000
GRN,PARN,Directed,3297,Hippocampal Formation,,0.000000
GRN,PGRNd,Directed,3298,Hippocampal Formation,,0.000001
GRN,PGRNl,Directed,3299,Hippocampal Formation,,0.000094
GRN,LAV,Directed,3300,Hippocampal Formation,,0.000065
GRN,MV,Directed,3301,Hippocampal Formation,,0.000000
GRN,SPIV,Directed,3302,Hippocampal Formation,,0.000000
GRN,SUV,Directed,3303,Hippocampal Formation,,0.000109
GRN,XII,Directed,3304,Hippocampal Formation,,0.001194
GRN,AN,Directed,3305,Hippocampal Formation,,0.000005
GRN,FL,Directed,3306,Hippocampal Formation,,0.000212
IO,SOC,Directed,3307,Hippocampal Formation,,0.004276
IO,VCO,Directed,3308,Hippocampal Formation,,0.000182
IO,SPVC,Directed,3309,Hippocampal Formation,,0.003301
IO,CENT,Directed,3310,Hippocampal Formation,,0.000000
IO,PYR,Directed,3311,Hippocampal Formation,,0.000000
IRN,PB,Directed,3312,Cortical Subplate,,0.002020
IRN,PRNc,Directed,3313,Cortical Subplate,,0.003015
IRN,V,Directed,3314,Cortical Subplate,,0.000005
IRN,VII,Directed,3315,Cortical Subplate,,0.000000
IRN,GRN,Directed,3316,Cortical Subplate,,0.000302
IRN,PGRNl,Directed,3317,Cortical Subplate,,0.000001
IRN,XII,Directed,3318,Cortical Subplate,,0.000001
IRN,SIM,Directed,3319,Cortical Subplate,,0.000000
IRN,IP,Directed,3320,Cortical Subplate,,0.000015
IRN,DN,Directed,3321,Cortical Subplate,,0.000002
LRN,PB,Directed,3322,Striatum,,0.002594
LRN,NTS,Directed,3323,Striatum,,0.000029
LRN,VII,Directed,3324,Striatum,,0.000001
LRN,IO,Directed,3325,Striatum,,0.000000
LRN,PGRNl,Directed,3326,Striatum,,0.000000
LRN,XII,Directed,3327,Striatum,,0.000337
LRN,RM,Directed,3328,Striatum,,0.000029
LRN,CENT,Directed,3329,Striatum,,0.000000
LRN,CUL,Directed,3330,Striatum,,0.000000
LRN,PYR,Directed,3331,Striatum,,0.000000
LRN,SIM,Directed,3332,Striatum,,0.000000
LRN,AN,Directed,3333,Striatum,,0.000000
LRN,PRM,Directed,3334,Striatum,,0.000000
LRN,FL,Directed,3335,Striatum,,0.000704
LRN,FN,Directed,3336,Striatum,,0.000000
LRN,IP,Directed,3337,Striatum,,0.000000
LRN,DN,Directed,3338,Striatum,,0.000000
MARN,PSV,Directed,3339,Striatum,,0.001854
MARN,PRNc,Directed,3340,Striatum,,0.000079
MARN,SPVC,Directed,3341,Striatum,,0.000785
MARN,SPVI,Directed,3342,Striatum,,0.001090
MARN,AMB,Directed,3343,Striatum,,0.000000
MARN,GRN,Directed,3344,Striatum,,0.002451
MARN,LRN,Directed,3345,Striatum,,0.000000
MARN,MDRNd,Directed,3346,Striatum,,0.000000
MARN,MDRNv,Directed,3347,Striatum,,0.000791
MARN,PGRNd,Directed,3348,Striatum,,0.000389
MARN,PRP,Directed,3349,Striatum,,0.000729
MARN,SPIV,Directed,3350,Striatum,,0.000080
MARN,RM,Directed,3351,Striatum,,0.000000
MARN,NOD,Directed,3352,Striatum,,0.000000
MDRNd,PSV,Directed,3353,Striatum,,0.006939
MDRNd,SPVO,Directed,3354,Striatum,,0.000010
MDRNv,VCO,Directed,3355,Striatum,,0.000171
MDRNv,SPVC,Directed,3356,Striatum,,0.000000
MDRNv,SPVI,Directed,3357,Striatum,,0.000476
MDRNv,PYR,Directed,3358,Striatum,,0.000020
PARN,SUT,Directed,3359,Thalamus,,0.000262
PARN,V,Directed,3360,Thalamus,,0.000000
PARN,SPVC,Directed,3361,Thalamus,,0.000265
PARN,IRN,Directed,3362,Thalamus,,0.007468
PARN,MDRNd,Directed,3363,Thalamus,,0.000000
PARN,MDRNv,Directed,3364,Thalamus,,0.001768
PGRNd,FL,Directed,3365,Thalamus,,0.011143
PGRNl,PAG,Directed,3366,Thalamus,,0.008309
PGRNl,PPN,Directed,3367,Thalamus,,0.000994
PGRNl,IPN,Directed,3368,Thalamus,,0.000224
PGRNl,DR,Directed,3369,Thalamus,,0.000000
PGRNl,PSV,Directed,3370,Thalamus,,0.003232
PGRNl,SOC,Directed,3371,Thalamus,,0.000000
PGRNl,PCG,Directed,3372,Thalamus,,0.000000
PGRNl,PRNc,Directed,3373,Thalamus,,0.020003
PGRNl,SUT,Directed,3374,Thalamus,,0.000004
PGRNl,V,Directed,3375,Thalamus,,0.000000
PGRNl,PRNr,Directed,3376,Thalamus,,0.001244
PGRNl,VCO,Directed,3377,Thalamus,,0.000000
PGRNl,NTS,Directed,3378,Thalamus,,0.000867
PGRNl,SPVC,Directed,3379,Thalamus,,0.000027
PGRNl,SPVI,Directed,3380,Thalamus,,0.000000
PGRNl,GRN,Directed,3381,Thalamus,,0.002442
PGRNl,IRN,Directed,3382,Thalamus,,0.000340
PGRNl,MDRNd,Directed,3383,Thalamus,,0.000000
PGRNl,MDRNv,Directed,3384,Thalamus,,0.000000
PGRNl,PGRNd,Directed,3385,Thalamus,,0.000007
PGRNl,PRP,Directed,3386,Thalamus,,0.001373
PGRNl,LAV,Directed,3387,Thalamus,,0.000214
PGRNl,MV,Directed,3388,Thalamus,,0.000003
PGRNl,SPIV,Directed,3389,Thalamus,,0.000000
PGRNl,XII,Directed,3390,Thalamus,,0.000000
PGRNl,RM,Directed,3391,Thalamus,,0.000016
PGRNl,PYR,Directed,3392,Thalamus,,0.000061
PGRNl,FL,Directed,3393,Thalamus,,0.000062
PRP,NI,Directed,3394,Hypothalamus,,0.000000
PRP,DCO,Directed,3395,Hypothalamus,,0.002250
PRP,SPVI,Directed,3396,Hypothalamus,,0.001810
PRP,LAV,Directed,3397,Hypothalamus,,0.000000
PRP,MV,Directed,3398,Hypothalamus,,0.000000
PRP,SPIV,Directed,3399,Hypothalamus,,0.000000
PRP,SUV,Directed,3400,Hypothalamus,,0.000000
PRP,CENT,Directed,3401,Hypothalamus,,0.000000
PRP,PYR,Directed,3402,Hypothalamus,,0.000000
PRP,NOD,Directed,3403,Hypothalamus,,0.000000
PRP,AN,Directed,3404,Hypothalamus,,0.000247
PRP,PFL,Directed,3405,Hypothalamus,,0.000020
PRP,FL,Directed,3406,Hypothalamus,,0.002612
PRP,FN,Directed,3407,Hypothalamus,,0.000131
PRP,IP,Directed,3408,Hypothalamus,,0.000805
PRP,DN,Directed,3409,Hypothalamus,,0.000052
MV,SPVC,Directed,3410,Thalamus,,0.000172
MV,SPVI,Directed,3411,Thalamus,,0.000098
MV,GRN,Directed,3412,Thalamus,,0.000159
MV,PGRNd,Directed,3413,Thalamus,,0.000000
MV,PRP,Directed,3414,Thalamus,,0.000000
MV,SPIV,Directed,3415,Thalamus,,0.000000
MV,SUV,Directed,3416,Thalamus,,0.000000
MV,XII,Directed,3417,Thalamus,,0.000124
MV,NOD,Directed,3418,Thalamus,,0.000000
MV,FL,Directed,3419,Thalamus,,0.000219
MV,FN,Directed,3420,Thalamus,,0.000000
MV,IP,Directed,3421,Thalamus,,0.000161
SPIV,SPVC,Directed,3422,Hypothalamus,,0.000040
SPIV,SPVI,Directed,3423,Hypothalamus,,0.000000
SPIV,SPVO,Directed,3424,Hypothalamus,,0.000052
SPIV,GRN,Directed,3425,Hypothalamus,,0.022102
SPIV,IRN,Directed,3426,Hypothalamus,,0.011236
SPIV,MDRNd,Directed,3427,Hypothalamus,,0.000008
SPIV,PARN,Directed,3428,Hypothalamus,,0.000409
SPIV,PGRNd,Directed,3429,Hypothalamus,,0.000000
SPIV,PGRNl,Directed,3430,Hypothalamus,,0.000256
SPIV,PRP,Directed,3431,Hypothalamus,,0.000000
SPIV,LAV,Directed,3432,Hypothalamus,,0.000000
SPIV,MV,Directed,3433,Hypothalamus,,0.000000
SPIV,SUV,Directed,3434,Hypothalamus,,0.000000
SPIV,CENT,Directed,3435,Hypothalamus,,0.002374
SPIV,PYR,Directed,3436,Hypothalamus,,0.000000
SPIV,FN,Directed,3437,Hypothalamus,,0.000000
SUV,PCG,Directed,3438,Midbrain,,0.003676
SUV,PRNc,Directed,3439,Midbrain,,0.004654
SUV,NI,Directed,3440,Midbrain,,0.000109
SUV,DCO,Directed,3441,Midbrain,,0.001220
SUV,VCO,Directed,3442,Midbrain,,0.000220
SUV,GRN,Directed,3443,Midbrain,,0.002805
SUV,LRN,Directed,3444,Midbrain,,0.001034
SUV,MARN,Directed,3445,Midbrain,,0.001659
SUV,PGRNd,Directed,3446,Midbrain,,0.000000
SUV,PRP,Directed,3447,Midbrain,,0.000000
SUV,MV,Directed,3448,Midbrain,,0.000000
SUV,SPIV,Directed,3449,Midbrain,,0.000000
SUV,RM,Directed,3450,Midbrain,,0.000445
SUV,PYR,Directed,3451,Midbrain,,0.000000
SUV,FL,Directed,3452,Midbrain,,0.000000
XII,NTS,Directed,3453,Midbrain,,0.000000
XII,SPVI,Directed,3454,Midbrain,,0.001772
XII,SPVO,Directed,3455,Midbrain,,0.000023
XII,VII,Directed,3456,Midbrain,,0.003194
XII,AMB,Directed,3457,Midbrain,,0.000000
XII,GRN,Directed,3458,Midbrain,,0.004218
XII,IRN,Directed,3459,Midbrain,,0.000006
XII,LRN,Directed,3460,Midbrain,,0.000956
XII,MDRNd,Directed,3461,Midbrain,,0.001656
XII,PARN,Directed,3462,Midbrain,,0.001851
XII,PGRNl,Directed,3463,Midbrain,,0.002001
RM,RR,Directed,3464,Hypothalamus,,0.019564
RM,DR,Directed,3465,Hypothalamus,,0.000012
RM,SOC,Directed,3466,Hypothalamus,,0.006485
RM,PCG,Directed,3467,Hypothalamus,,0.001123
RM,PRNr,Directed,3468,Hypothalamus,,0.026629
RM,IO,Directed,3469,Hypothalamus,,0.000965
RM,LRN,Directed,3470,Hypothalamus,,0.007700
RM,PGRNl,Directed,3471,Hypothalamus,,0.000000
RM,PRP,Directed,3472,Hypothalamus,,0.000000
RM,LAV,Directed,3473,Hypothalamus,,0.000046
RM,MV,Directed,3474,Hypothalamus,,0.009880
RM,PFL,Directed,3475,Hypothalamus,,0.004893
CENT,LAV,Directed,3476,Isocortex,,0.000256
CENT,CENT,Directed,3477,Isocortex,,0.000000
CENT,NOD,Directed,3478,Isocortex,,0.000057
CUL,CUL,Directed,3479,Isocortex,,0.000000
CUL,FN,Directed,3480,Isocortex,,0.000000
PYR,FN,Directed,3481,Hypothalamus,,0.000001
NOD,LAV,Directed,3482,Thalamus,,0.000630
NOD,CENT,Directed,3483,Thalamus,,0.000000
NOD,CUL,Directed,3484,Thalamus,,0.015859
NOD,PYR,Directed,3485,Thalamus,,0.000000
NOD,NOD,Directed,3486,Thalamus,,0.000000
SIM,SIM,Directed,3487,Hypothalamus,,0.000000
SIM,IP,Directed,3488,Hypothalamus,,0.000000
AN,AN,Directed,3489,Isocortex,,0.000081
AN,IP,Directed,3490,Isocortex,,0.000000
AN,DN,Directed,3491,Isocortex,,0.000000
PRM,DN,Directed,3492,Thalamus,,0.000019
PFL,SIM,Directed,3493,Thalamus,,0.005942
PFL,AN,Directed,3494,Thalamus,,0.000000
PFL,PFL,Directed,3495,Thalamus,,0.000000
PFL,FL,Directed,3496,Thalamus,,0.000002
PFL,DN,Directed,3497,Thalamus,,0.000234
FL,DCO,Directed,3498,Olfactory Areas,,0.000000
FL,FL,Directed,3499,Olfactory Areas,,0.000000
FN,NTS,Directed,3500,Hippocampal Formation,,0.002563
FN,GRN,Directed,3501,Hippocampal Formation,,0.000127
FN,PGRNd,Directed,3502,Hippocampal Formation,,0.000000
FN,PRP,Directed,3503,Hippocampal Formation,,0.000000
FN,LAV,Directed,3504,Hippocampal Formation,,0.000000
FN,MV,Directed,3505,Hippocampal Formation,,0.000000
FN,SPIV,Directed,3506,Hippocampal Formation,,0.000000
FN,SUV,Directed,3507,Hippocampal Formation,,0.000000
FN,CENT,Directed,3508,Hippocampal Formation,,0.000000
FN,CUL,Directed,3509,Hippocampal Formation,,0.000000
FN,PYR,Directed,3510,Hippocampal Formation,,0.000000
FN,AN,Directed,3511,Hippocampal Formation,,0.001155
IP,PSV,Directed,3512,Cortical Subplate,,0.001135
IP,PB,Directed,3513,Cortical Subplate,,0.008940
IP,SUT,Directed,3514,Cortical Subplate,,0.001380
IP,SPVO,Directed,3515,Cortical Subplate,,0.000069
IP,MDRNd,Directed,3516,Cortical Subplate,,0.003181
IP,PARN,Directed,3517,Cortical Subplate,,0.000343
IP,SUV,Directed,3518,Cortical Subplate,,0.000289
IP,CUL,Directed,3519,Cortical Subplate,,0.000001
IP,SIM,Directed,3520,Cortical Subplate,,0.000168
DN,CLI,Directed,3521,Olfactory Areas,,0.000053
DN,SUV,Directed,3522,Olfactory Areas,,0.005255
DN,NOD,Directed,3523,Olfactory Areas,,0.000024
DN,AN,Directed,3524,Olfactory Areas,,0.000000
DN,PFL,Directed,3525,Olfactory Areas,,0.000000
DN,FL,Directed,3526,Olfactory Areas,,0.004608
DN,FN,Directed,3527,Olfactory Areas,,0.000162
DN,IP,Directed,3528,Olfactory Areas,,0.000000
